"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
157,6,0,0,1,1,1,0,0,1,1,1,27,4,12,1,2,1,1,5,9,3,1,3,4,1,1,1,2,5,5,7,3,6,1,10,14,13,9,7,5,2,6,1,7,1,1,2,4,1,11,7,4,1,2,1,1,3,1,2,15,2,1,2,1,13,1,2,3,1,5,1,10,6,1,13,3,1,2,1,22,1,4,1,2,20,7,13,12,1,1,14,2,1,12,1,3,13,1,3,1,3,5,1,3,2,2,1,3,8
161,6,0,0,1,1,1,0,0,1,6,15,2,4,5,1,23,8,5,2,1,10,5,6,5,1,2,1,19,4,8,3,4,4,2,8,6,2,1,1,2,1,1,1,3,3,2,2,16,27,2,10,1,3,3,4,13,15,5,7,2,12,1,4,1,2,5,1,6,2,24,10,2,6,6,1,1,4,14,3,4,5,23,2,5,1,10,2,2,1,1,2,2,2,1,1,4,3,14,4,24,1,6,1,16,4,21,1,16,5
164,5,0,0,1,1,1,0,0,1,2,10,2,3,1,21,2,1,3,1,2,1,9,1,26,1,1,1,1,1,1,5,6,3,1,3,4,9,2,4,1,3,2,1,17,6,2,11,1,12,1,28,13,1,1,4,9,7,5,4,1,1,8,1,1,2,7,1,1,1,4,17,2,1,2,3,3,4,5,14,1,11,8,2,2,1,6,4,2,1,2,1,26,2,8,5,4,9,3,1,3,1,4,1,4,28,9,1,6,1
167,6,0,0,1,1,1,0,0,1,3,3,7,2,8,4,2,2,4,1,15,2,8,20,22,2,1,19,1,1,10,3,5,20,1,1,13,3,11,1,24,2,4,8,2,21,7,7,13,4,4,23,1,1,22,1,1,1,2,1,1,12,10,8,3,1,1,5,1,1,1,11,6,1,7,2,1,3,5,1,10,5,1,7,4,5,3,1,2,3,5,9,8,2,8,1,1,5,2,8,24,1,5,3,1,21,20,1,3,20
177,6,0,0,1,1,1,0,0,1,1,19,1,6,14,1,1,3,3,1,26,24,4,1,3,2,3,4,3,15,1,2,2,3,7,1,3,4,15,14,2,3,14,7,16,3,1,9,6,2,11,5,1,1,3,9,3,10,2,1,1,1,2,3,12,8,28,2,4,9,1,8,6,1,1,2,1,4,15,1,1,1,1,7,1,7,1,11,1,1,2,2,3,12,9,4,1,1,6,4,14,2,6,5,21,1,2,1,1,1
179,6,0,0,1,1,1,0,0,1,1,9,12,1,3,4,2,2,2,1,20,6,4,1,4,11,2,7,22,4,1,10,3,1,1,1,14,1,2,1,5,2,3,1,5,2,1,1,11,7,2,1,1,2,1,7,7,3,1,2,2,3,2,3,1,5,5,6,4,4,2,2,1,1,2,1,3,1,6,3,14,5,2,1,6,3,16,5,4,10,11,3,1,19,1,5,1,1,4,8,1,7,3,3,2,1,31,1,8,12
195,6,0,0,1,1,0,0,0,1,5,3,1,1,7,7,18,2,1,4,5,11,3,1,6,1,1,1,3,3,4,1,1,26,1,1,18,5,1,1,7,32,17,7,4,3,3,3,1,4,2,1,16,14,20,1,3,2,3,3,6,5,5,5,1,2,6,5,2,10,7,4,1,6,7,3,1,9,2,1,27,1,1,1,12,3,2,4,1,1,17,3,4,6,1,2,1,1,2,9,8,2,2,9,1,1,19,2,4,17
197,6,0,0,1,1,1,0,0,1,6,1,11,1,1,2,7,3,14,2,5,1,1,7,3,2,1,1,1,27,26,3,2,4,6,9,3,2,1,29,17,1,1,9,14,21,1,5,3,1,1,1,2,2,2,4,1,3,7,7,8,23,4,13,1,15,6,1,6,6,1,5,6,5,1,3,16,3,5,17,30,5,3,3,2,1,2,2,2,4,15,1,1,4,1,7,1,1,1,1,12,1,1,10,1,2,7,6,6,23
9,6,0,0,1,1,1,0,0,2,9,28,1,2,4,2,1,1,7,15,11,1,1,27,1,6,1,1,6,2,9,1,1,2,4,9,4,5,5,2,17,10,11,4,1,6,9,4,1,1,2,1,1,1,1,4,30,5,3,1,6,1,1,3,6,2,8,5,11,1,1,2,2,2,2,9,1,7,6,1,11,3,2,1,8,19,1,1,3,1,4,1,3,1,5,11,6,1,15,20,8,17,4,1,7,1,1,1,2,8
10,6,0,0,1,1,1,0,0,2,11,1,3,9,9,1,1,16,2,15,1,1,18,1,2,28,10,3,10,2,1,3,6,2,1,5,3,1,2,1,1,1,2,1,4,13,10,1,22,1,4,9,2,3,1,1,2,3,1,2,6,6,3,5,1,16,1,2,3,2,17,24,1,2,12,11,5,1,1,1,11,1,1,3,5,2,7,1,25,1,17,5,4,13,1,2,11,1,8,6,1,1,3,1,3,3,9,4,1,14
18,4,0,0,1,1,0,0,0,2,1,3,3,22,23,6,1,8,2,3,1,4,9,3,6,1,1,8,17,3,3,6,15,6,1,2,4,3,1,1,1,1,1,11,1,1,2,2,1,1,1,1,1,1,8,1,10,1,6,17,2,5,1,12,2,4,2,1,20,3,2,1,15,11,3,6,8,3,1,5,1,2,1,2,3,13,5,14,23,3,14,3,3,19,7,1,25,2,6,3,3,1,28,5,2,1,5,4,7,3
21,6,0,0,1,1,1,0,0,2,3,4,23,1,8,23,1,2,2,3,1,8,5,1,1,2,5,5,4,7,3,1,1,1,10,18,2,7,6,4,8,1,1,14,19,6,1,1,4,7,1,4,4,10,1,5,8,11,1,1,17,7,1,7,7,10,11,2,1,1,3,3,9,1,5,2,11,1,1,1,3,1,1,8,1,1,1,5,1,7,2,1,17,5,1,2,12,4,1,1,1,4,1,22,1,1,11,3,3,2
25,2,0,0,1,1,0,0,0,2,13,5,2,1,3,2,5,2,6,20,8,2,1,25,3,2,1,1,1,3,4,1,1,1,1,23,8,3,2,30,6,3,7,20,1,3,1,5,1,7,16,10,7,4,2,1,19,4,3,15,2,4,12,16,1,24,9,8,1,21,31,2,2,3,1,1,9,1,1,5,2,4,3,1,2,1,9,1,23,1,1,1,4,2,16,2,8,5,1,7,2,5,13,7,1,7,3,1,1,16
26,5,0,0,1,1,1,0,0,2,1,4,12,1,7,3,1,1,8,13,1,1,4,16,18,2,17,2,1,3,4,1,3,13,4,1,1,1,2,1,1,2,12,1,1,7,3,9,9,13,5,2,8,9,15,7,4,1,7,10,1,2,3,1,2,8,1,2,8,29,1,1,3,1,1,1,2,2,2,2,2,7,1,1,4,1,22,1,1,18,1,1,2,30,5,8,15,13,4,1,1,1,6,3,2,3,4,1,5,1
27,6,0,0,1,1,0,0,0,2,22,4,15,1,22,1,7,2,11,19,1,13,1,1,4,1,14,8,7,1,15,1,8,9,1,23,5,3,6,4,1,1,5,1,6,18,4,2,2,2,2,2,1,24,1,1,5,12,1,26,1,5,1,13,8,7,21,1,6,5,2,1,2,1,6,1,4,5,15,1,8,3,16,1,1,2,2,7,5,7,5,4,1,11,5,4,1,2,20,23,2,4,1,1,3,10,2,1,1,1
30,6,0,0,1,1,0,0,0,2,2,9,1,12,1,14,3,2,11,6,7,5,7,20,3,14,14,4,5,1,3,1,5,10,6,10,1,13,2,3,5,6,3,1,1,2,2,3,4,1,3,1,14,3,1,8,26,13,1,2,7,7,25,1,3,22,11,16,3,2,1,7,10,2,1,2,6,5,1,1,2,1,1,7,3,2,6,7,6,3,15,1,16,1,4,3,19,6,7,3,1,2,1,11,1,8,1,2,1,15
31,6,0,0,1,1,0,0,0,2,1,1,1,2,2,2,2,5,5,1,24,1,14,2,1,2,4,1,1,3,4,2,2,5,16,24,2,26,13,4,2,3,1,2,2,4,5,5,4,2,2,10,3,4,3,1,3,10,20,1,30,8,4,1,18,6,13,3,5,22,3,1,16,7,1,3,4,13,2,1,11,3,6,2,9,1,1,4,11,1,8,2,1,9,2,5,2,1,1,13,1,1,1,5,10,2,9,4,4,2
35,6,0,0,1,1,1,0,0,2,1,2,2,4,2,6,1,2,5,3,13,5,4,4,6,2,4,1,2,21,7,1,4,2,6,3,1,1,11,3,2,4,15,1,27,4,1,2,5,4,1,3,4,1,2,1,1,1,1,1,26,2,8,23,1,4,6,3,1,2,31,1,1,24,2,18,13,1,2,1,1,26,1,5,6,4,16,7,6,6,5,2,3,7,1,5,3,1,32,3,1,5,9,1,6,1,1,1,4,27
39,6,0,0,1,1,0,0,0,2,1,1,1,1,7,7,14,3,4,2,1,1,1,5,1,1,10,14,7,4,17,2,1,8,18,3,1,25,2,1,3,13,9,10,21,7,1,3,3,1,2,1,2,1,1,5,1,8,3,2,1,27,3,4,4,12,2,14,2,3,8,1,2,2,1,1,1,8,5,14,3,10,19,4,3,3,1,2,13,1,1,8,13,2,3,11,1,11,4,3,5,1,1,10,4,1,3,7,5,1
41,4,0,0,1,1,0,0,0,2,3,2,8,2,1,22,1,1,24,2,9,1,10,1,2,6,1,1,9,6,4,1,1,1,9,5,1,2,4,1,4,3,1,1,3,1,12,2,8,16,2,4,3,12,6,15,3,1,1,3,10,3,13,3,1,3,3,11,3,10,11,1,18,1,1,23,1,3,1,4,11,1,18,7,1,2,13,1,12,17,1,4,11,4,14,3,3,12,3,13,11,17,4,5,5,2,12,4,24,2
43,6,0,0,1,1,1,0,0,2,6,13,1,1,2,1,8,1,5,2,2,6,3,12,11,13,2,6,3,2,18,8,22,6,21,1,3,2,1,1,6,3,6,2,6,22,17,7,2,17,4,10,1,3,10,1,3,3,3,16,11,7,1,3,3,2,2,2,3,16,3,1,7,21,4,1,3,1,12,18,15,20,1,10,11,1,2,8,2,1,5,3,2,1,6,5,2,2,2,1,3,2,6,1,2,8,2,2,7,5
62,6,0,0,1,1,0,0,0,2,12,10,8,2,8,1,26,3,8,8,8,4,1,2,6,2,1,1,5,2,1,4,1,7,1,1,12,25,1,6,2,2,4,1,11,8,4,1,2,20,2,4,2,1,4,1,4,13,1,1,1,3,4,1,3,5,1,1,5,3,4,1,4,11,1,12,20,6,5,2,1,1,1,13,12,4,2,1,1,1,13,7,11,1,1,1,6,1,12,15,1,5,1,9,1,12,1,1,2,15
70,6,0,0,1,1,1,0,0,2,1,6,5,1,15,7,3,4,7,26,1,6,1,1,2,11,5,8,1,2,8,4,1,13,1,11,3,1,1,14,17,1,1,9,2,1,3,7,6,2,1,2,1,4,5,7,2,3,5,2,1,1,3,1,17,1,4,13,2,6,4,13,4,1,1,3,1,1,1,6,1,2,14,2,11,1,4,6,6,17,1,11,2,1,3,2,9,8,4,1,6,1,25,1,2,3,9,2,2,11
